2,0,8192,GPU,0.0
2,1,8192,GPU,0.0
2,2,8192,GPU,0.0
2,3,8192,GPU,0.0
2,4,8192,GPU,0.0
2,5,8192,GPU,0.0
2,6,8192,GPU,0.0
2,7,8192,GPU,0.0
2,8,8192,GPU,0.0
2,9,8192,GPU,0.0
2,10,8192,GPU,0.0
2,11,8192,GPU,0.0
2,12,8192,GPU,0.0
2,13,8192,GPU,0.0
2,14,8192,GPU,0.0
2,15,8192,GPU,0.0
2,16,8192,GPU,0.0
2,17,8192,GPU,0.0
2,18,8192,GPU,0.0
2,19,8192,GPU,0.0
2,20,8192,GPU,0.0
2,21,8192,GPU,0.0
2,22,8192,GPU,0.0
2,23,8192,GPU,0.0
2,24,8192,GPU,0.0
2,25,8192,GPU,0.0
2,26,8192,GPU,0.0
2,27,8192,GPU,0.0
2,28,8192,GPU,0.0
2,29,8192,GPU,0.0
2,30,8192,GPU,0.0
2,31,8192,GPU,0.0
2,32,8192,GPU,0.0
2,33,8192,GPU,0.0
2,34,8192,GPU,0.0
2,35,8192,GPU,0.0
2,36,8192,GPU,0.0
2,37,8192,GPU,0.0
2,38,8192,GPU,0.0
2,39,8192,GPU,0.0
2,40,8192,GPU,0.0
2,41,8192,GPU,0.0
2,42,8192,GPU,0.0
2,43,8192,GPU,0.0
2,44,8192,GPU,0.0
2,45,8192,GPU,0.0
2,46,8192,GPU,0.0
2,47,8192,GPU,0.0
2,48,8192,GPU,0.0
2,49,8192,GPU,0.0
2,50,8192,GPU,0.0
2,51,8192,GPU,0.0
2,52,8192,GPU,0.0
2,53,8192,GPU,0.0
2,54,8192,GPU,0.0
2,55,8192,GPU,0.0
2,56,8192,GPU,0.0
2,57,8192,GPU,0.0
2,58,8192,GPU,0.0
2,59,8192,GPU,0.0
4,0,8192,GPU,0.0
4,1,8192,GPU,0.0
4,2,8192,GPU,0.0
4,3,8192,GPU,0.0
4,4,8192,GPU,0.0
4,5,8192,GPU,0.0
4,6,8192,GPU,0.0
4,7,8192,GPU,0.0
4,8,8192,GPU,0.0
4,9,8192,GPU,0.0
4,10,8192,GPU,0.0
4,11,8192,GPU,0.0
4,12,8192,GPU,0.0
4,13,8192,GPU,0.0
4,14,8192,GPU,0.0
4,15,8192,GPU,0.0
4,16,8192,GPU,0.0
4,17,8192,GPU,0.0
4,18,8192,GPU,0.0
4,19,8192,GPU,0.0
4,20,8192,GPU,0.0
4,21,8192,GPU,0.0
4,22,8192,GPU,0.0
4,23,8192,GPU,0.0
4,24,8192,GPU,0.0
4,25,8192,GPU,0.0
4,26,8192,GPU,0.0
4,27,8192,GPU,0.0
4,28,8192,GPU,0.0
4,29,8192,GPU,0.0
4,30,8192,GPU,0.0
4,31,8192,GPU,0.0
4,32,8192,GPU,0.0
4,33,8192,GPU,0.0
4,34,8192,GPU,0.0
4,35,8192,GPU,0.0
4,36,8192,GPU,0.0
4,37,8192,GPU,0.0
4,38,8192,GPU,0.0
4,39,8192,GPU,0.0
4,40,8192,GPU,0.0
4,41,8192,GPU,0.0
4,42,8192,GPU,0.0
4,43,8192,GPU,0.0
4,44,8192,GPU,0.0
4,45,8192,GPU,0.0
4,46,8192,GPU,0.0
4,47,8192,GPU,0.0
4,48,8192,GPU,0.0
4,49,8192,GPU,0.0
4,50,8192,GPU,0.0
4,51,8192,GPU,0.0
4,52,8192,GPU,0.0
4,53,8192,GPU,0.0
4,54,8192,GPU,0.0
4,55,8192,GPU,0.0
4,56,8192,GPU,0.0
4,57,8192,GPU,0.0
4,58,8192,GPU,0.0
4,59,8192,GPU,0.0
6,0,8192,GPU,0.0
6,1,8192,GPU,0.0
6,2,8192,GPU,0.0
6,3,8192,GPU,0.0
6,4,8192,GPU,0.0
6,5,8192,GPU,0.0
6,6,8192,GPU,0.0
6,7,8192,GPU,0.0
6,8,8192,GPU,0.0
6,9,8192,GPU,0.0
6,10,8192,GPU,0.0
6,11,8192,GPU,0.0
6,12,8192,GPU,0.0
6,13,8192,GPU,0.0
6,14,8192,GPU,0.0
6,15,8192,GPU,0.0
6,16,8192,GPU,0.0
6,17,8192,GPU,0.0
6,18,8192,GPU,0.0
6,19,8192,GPU,0.0
6,20,8192,GPU,0.0
6,21,8192,GPU,0.0
6,22,8192,GPU,0.0
6,23,8192,GPU,0.0
6,24,8192,GPU,0.0
6,25,8192,GPU,0.0
6,26,8192,GPU,0.0
6,27,8192,GPU,0.0
6,28,8192,GPU,0.0
6,29,8192,GPU,0.0
6,30,8192,GPU,0.0
6,31,8192,GPU,0.0
6,32,8192,GPU,0.0
6,33,8192,GPU,0.0
6,34,8192,GPU,0.0
6,35,8192,GPU,0.0
6,36,8192,GPU,0.0
6,37,8192,GPU,0.0
6,38,8192,GPU,0.0
6,39,8192,GPU,0.0
6,40,8192,GPU,0.0
6,41,8192,GPU,0.0
6,42,8192,GPU,0.0
6,43,8192,GPU,0.0
6,44,8192,GPU,0.0
6,45,8192,GPU,0.0
6,46,8192,GPU,0.0
6,47,8192,GPU,0.0
6,48,8192,GPU,0.0
6,49,8192,GPU,0.0
6,50,8192,GPU,0.0
6,51,8192,GPU,0.0
6,52,8192,GPU,0.0
6,53,8192,GPU,0.0
6,54,8192,GPU,0.0
6,55,8192,GPU,0.0
6,56,8192,GPU,0.0
6,57,8192,GPU,0.0
6,58,8192,GPU,0.0
6,59,8192,GPU,0.0
8,0,8192,GPU,0.0
8,1,8192,GPU,0.0
8,2,8192,GPU,0.0
8,3,8192,GPU,0.0
8,4,8192,GPU,0.0
8,5,8192,GPU,0.0
8,6,8192,GPU,0.0
8,7,8192,GPU,0.0
8,8,8192,GPU,0.0
8,9,8192,GPU,0.0
8,10,8192,GPU,0.0
8,11,8192,GPU,0.0
8,12,8192,GPU,0.0
8,13,8192,GPU,0.0
8,14,8192,GPU,0.0
8,15,8192,GPU,0.0
8,16,8192,GPU,0.0
8,17,8192,GPU,0.0
8,18,8192,GPU,0.0
8,19,8192,GPU,0.0
8,20,8192,GPU,0.0
8,21,8192,GPU,0.0
8,22,8192,GPU,0.0
8,23,8192,GPU,0.0
8,24,8192,GPU,0.0
8,25,8192,GPU,0.0
8,26,8192,GPU,0.0
8,27,8192,GPU,0.0
8,28,8192,GPU,0.0
8,29,8192,GPU,0.0
8,30,8192,GPU,0.0
8,31,8192,GPU,0.0
8,32,8192,GPU,0.0
8,33,8192,GPU,0.0
8,34,8192,GPU,0.0
8,35,8192,GPU,0.0
8,36,8192,GPU,0.0
8,37,8192,GPU,0.0
8,38,8192,GPU,0.0
8,39,8192,GPU,0.0
8,40,8192,GPU,0.0
8,41,8192,GPU,0.0
8,42,8192,GPU,0.0
8,43,8192,GPU,0.0
8,44,8192,GPU,0.0
8,45,8192,GPU,0.0
8,46,8192,GPU,0.0
8,47,8192,GPU,0.0
8,48,8192,GPU,0.0
8,49,8192,GPU,0.0
8,50,8192,GPU,0.0
8,51,8192,GPU,0.0
8,52,8192,GPU,0.0
8,53,8192,GPU,0.0
8,54,8192,GPU,0.0
8,55,8192,GPU,0.0
8,56,8192,GPU,0.0
8,57,8192,GPU,0.0
8,58,8192,GPU,0.0
8,59,8192,GPU,0.0
10,0,8192,GPU,0.0
10,1,8192,GPU,0.0
10,2,8192,GPU,0.0
10,3,8192,GPU,0.0
10,4,8192,GPU,0.0
10,5,8192,GPU,0.0
10,6,8192,GPU,0.0
10,7,8192,GPU,0.0
10,8,8192,GPU,0.0
10,9,8192,GPU,0.0
10,10,8192,GPU,0.0
10,11,8192,GPU,0.0
10,12,8192,GPU,0.0
10,13,8192,GPU,0.0
10,14,8192,GPU,0.0
10,15,8192,GPU,0.0
10,16,8192,GPU,0.0
10,17,8192,GPU,0.0
10,18,8192,GPU,0.0
10,19,8192,GPU,0.0
10,20,8192,GPU,0.0
10,21,8192,GPU,0.0
10,22,8192,GPU,0.0
10,23,8192,GPU,0.0
10,24,8192,GPU,0.0
10,25,8192,GPU,0.0
10,26,8192,GPU,0.0
10,27,8192,GPU,0.0
10,28,8192,GPU,0.0
10,29,8192,GPU,0.0
10,30,8192,GPU,0.0
10,31,8192,GPU,0.0
10,32,8192,GPU,0.0
10,33,8192,GPU,0.0
10,34,8192,GPU,0.0
