500,0,0.0,0.0001,0.2,0.0,0,0.0001,0.0004247940677551889,3.0,1.0,0.35,1,eps2val,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/validation
500,1,0.0,0.0001,0.2,0.0,0,0.0001,0.0004247940677551889,3.0,1.0,0.35,1,eps2val,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/validation
500,2,0.0,0.0001,0.2,0.0,0,0.0001,0.0004247940677551889,3.0,1.0,0.35,1,eps2val,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/validation
500,3,0.0,0.0001,0.2,0.0,0,0.0001,0.0004247940677551889,3.0,1.0,0.35,1,eps2val,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/validation
500,4,0.0,0.0001,0.2,0.0,0,0.0001,0.0004247940677551889,3.0,1.0,0.35,1,eps2val,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/validation
500,0,0.0,0.0001,0.2,0.0,0,0.0001,0.0004247940677551889,3.0,1.0,0.35,1,eps2_sr0_ss0.0001,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0_ss0.0001
500,1,0.0,0.0001,0.2,0.0,0,0.0001,0.0004247940677551889,3.0,1.0,0.35,1,eps2_sr0_ss0.0001,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0_ss0.0001
500,2,0.0,0.0001,0.2,0.0,0,0.0001,0.0004247940677551889,3.0,1.0,0.35,1,eps2_sr0_ss0.0001,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0_ss0.0001
500,3,0.0,0.0001,0.2,0.0,0,0.0001,0.0004247940677551889,3.0,1.0,0.35,1,eps2_sr0_ss0.0001,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0_ss0.0001
500,4,0.0,0.0001,0.2,0.0,0,0.0001,0.0004247940677551889,3.0,1.0,0.35,1,eps2_sr0_ss0.0001,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0_ss0.0001
500,0,0.0,0.0003,0.2,0.0,0,0.0001,0.0012729689705566274,3.0,1.0,0.35,1,eps2_sr0_ss0.0003,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0_ss0.0003
